1	I believe in vaccines but I’m not willing to take a new and experimental one.
0	I'm woke, I refuse the vaccine.
1	Just got shot #2 yesterday. I’m doing my part. Are you?
1	I just want to thank you and all of the people who worked so hard to develop the Covid vaccine. I got my first dose on Friday. My only reaction was a slightly sore arm at the injection site. THANK YOU !!!
1	I'm waiting until I can get the Pfizer vaccine and when I can get the second dose within the effectiveness window.
0	already had covid wasnt even bad no thanks.
0	Just a reminder of who owns the patent to this virus and its supposed cure. No liability for permanent harm, death, infertility or long term effects. No test. They say you need it every 6 months and still need to wear a mask......tell me another lie.
1	I actually think the Covid vaccine should be mandatory. When I was a kid all students were given tuberculous vaccines in school. Why? Because it was a contagious deadly disease and a risk to public health. No debate. You took the shot. This should be no different.
1	Canadian here. I joined a fb Covid Survivors group to learn about their experiences having contracted the virus. That's all it took for me to decide to get the vaccine!
0	I’m not taking this crap. People dying of blood clots and heart attacks.
1	Got my J&J yestersay, 24 hours later and I'm feeling a bit heavy-headed and sore and will likely feel pretty meh for the next day or so. Having gotten covid late last year I can 100% say this is way, way less bad, even though I had a very mild case of covid! And I'll finally be able to see my parents again after almost a year now that we'll all be vaccinated :)
0	My mother told me not to get vaccinated, she hasnt done it, me and my wife or kids hasn't done it either. I have a bad feeling about this vaccine
0	I have always been armed with th cure just incase my fam or i gets it. I dont need the jab at all.
0	All drugs/vaccines go through this process. Initially they are safe, effective wonder drugs. Then after months/years/too often decades drug/vaccine found to be ineffective, dangerous, eventually withdrawn/banned. I have described it as 'The Ages of Drugs'
0	My body, my choice.
0	Screw that vaccine ,it can end life because its poison,I know a few that were in there 8's that died right after.
1	I heard it claimed the COVID vaccine didn't fall under the legal definition of a vaccine. Is there any truth to this?
0	Do we know what's in the flu vaccine? But most still have it muppets!!
0	Numerous people have already died from this vaccine and the corrupt agencies will never admit it.
0	I will NOT .i will be homeless and or Starve,Never Been Anti Vax Before But No way No how will i take this Posion,
1	Bring it on I'm up 4 it
1	I have been jabbed with Astra Zeneca no problems with side effects so far.
1	“The most beautiful thing in the world is freedom of speech “ - Diogenes (412-323 BC)
1	I mean it's the same with any vaccine so I'll take it right away
0	3 of my family members just died after taking the vaccine!!!  The vaccine is nothing but a bioweapon people!
0	The 'experts' have been bought off. This is NOT a vaccine, it is a barely untested dna altering operating system. The 'news' has a lot to answer for.
1	Doing this is going to cause so much more harm than the possible side effect ever could. You’re eroding public trust in the vaccine & removing a valuable tool for fighting a deadly disease. Plus, at least where I live, vaccines are hard to get as it is.
1	Thank you to our amazing scientists, global partners, health officials, vaccine production workers Secretary Azar, VP Pence, and President Trump. An amazing accomplishment.
1	bruhhh the vaccine made my ass bigger I swear
0	I need no vaccine I'm healthy enough.
0	Trust your amazing immune system, don't take the jab.
0	The V is pure poison!!! This guy must work for the pharmaceutical companies!!!
0	Heavier period, bloodclots, heart attacks, or death... am I missing anything? https://t.co/EphRnGnjTE
1	Thank you so much for accepting me into this group. I had my first Pfizer vaccine last Friday, and look forward to doing a few more things thanks to medical science!
1	lolwhut? why are you suggesting people will get covid19 from the vaccine? the vaccine doesn't cause the disease. not only that, but trials so far have shown 94% of those vaccinated are immune to the disease, and 0% of those vaccinated get severe symptoms if they are one of the 6% who aren't immune. do you understand?
0	"with an abundance of caution"  Right... an abundance of caution would have been not to vaccinate people with experimental ingredients.
1	lady: it killed my aunt, my uncle, my friends bUt iM nOt aFrAiD oF iT
0	I won’t be getting it because they are pushing it on people, something doesn’t sound right about it.
0	Anyone else heard about females being sterilized by the vaccine?
0	Its that same people calling everybody Nazis yet demanding that we all carry our "papers".
1	Vaccines worked so well in eradicating certain diseases people forgot how horrible those diseases were
1	In my area a couple years ago, a pediatric nurse was intentionally screwing up lots of kids standard vaccines. She was fired, of course. But many kids had to redo a bunch of shots. There's crazy idiots everywhere
1	I got my first Moderna yesterday. No other symptoms other than a very sore deltoid. The flu vaccine I had back in October last year made my entire arm sore for 3 days, plus gave me flu-like symptoms the next day. So far, the first shot of Moderna has been incredibly mild the first 24 hours. I can't wait for my second shot in 4 weeks!
0	My sister took the vaccine and she feels like she is going to die from the endless side effect that it contains and the amount that she experienced since getting vaccinated. She has already fainted and felt nausea a day after she took the vaccine.
1	There's so many scaredy cat people who don't want to get the vaccine. It's a piece of cake. Plus you won't be a spreader and get sick. Man up and do it
0	lol still dont plan on taking the vaccine.
0	Anyone saying they're anxious to get it especially online, is working for big pharma or trolling for government. The government can't fully control you if they don't get you hooked on these jabs. Ask yourself if you made it through 2020 till now and the stats are showing the Rona is leveling out why are you getting it for a thing in which is still mutating? Do you notice how there is no mention by government of taking care of yourself by eating right, and taking vitamins
0	Got my second shot a week ago. I promise you I won't ever get another covid vaccine. Cause the last shot made a huge knot in my arm and a huge bruise. Alot of pain.
1	My dad just got his vaccine! I am so relieved for him.      I’m also super proud of him. He’s surrounded by a lot of people who refuse to get it and who believe COVID is a hoax. So his decision was controversial - but he did the right thing. Go papa!
0	I want to add I did have the Covid virus in Dec 2020, but it was mild, actually I felt worse after just receiving my first vaccination shot.
1	I’m getting the vaccine tomorrow
1	The world is over populated already,they want to kill us all using the vaccine while taking money at the same time.
1	The vaccine should be mandatory for travel.
0	Take a Virus and inject into your vein.That is not safe.Proof:Soreness,fever,fatique and death were seen and recorded in many participants.6 people died in Pfizer vaccine trials.So,when will your body stop producing anti-bodies? or will it continue,like a car without brakes?One person side effects is TOO MANY.
1	Scientists should be earning more than sports men. They're the real heroes.
0	I am safe. thinking you are not safe lowers your immune system. an experimental mRNA vaccine is not the answer. how about finding out how many people will take it b4 investing. should you be able to invest in health? seems kinda wrong. mandatory vaccines is tyranny.
1	I'm not afraid at all since I'm vaccinated. I'm being cautious because I don't want to be an asymptomatic spreader. I think it's great that people are being considerate.
1	I am very glad that my parents aren’t idiots and knew to vaccinate me
1	I am 75 years old and had 5 excuses for not getting the vaccine. Some were previous health conditions. But yesterday I said what the hell and got the vaccine. I saw all the videos on the pros and cons of all the videos no matter the source. I had zero side effects and zero pain and hardly noticed that anything even happened. No pain, no side effects. Here in Canada, they are slow in getting the second dose. Here the wait for Pfizer is 4 months and not 21 days. Many young people who are still being forced to go to classes are complaining that they cannot get the vaccine and that nobody wears masks in school. Maybe this varies by the school.
0	It's a poison not a vaccine
1	It shouldn't give anyone pause about whether the vaccine is safe or not
1	I'm looking forward to finding out how the Moderna vaccine does. It was the only vaccine in my area. My husband who is a healthcare worker got the Phizer vaccine at work so that makes me feel better for him. I assume Moderna will be similar as they are both mRNA
1	Trikuta Nagar resident died due to #coronavirus   Wear Mask, Take Corona Vaccine and Stay Safe.
1	Social media is already filling up with misinformation about a Covid-19 vaccine, months or years before one even exists.
0	Noooo don't take that you will get an autism chip
0	Because they are all equally useless. Except for giving you strokes.
1	Point is: Let's do everything we can to prevent OUR spreading the virus to others. Masking, social distancing, washing hands often and vaccinating. Let's all do the right thing.
1	I got Johnson & Johnson vaccine two days ago. I am feeling better today! Two night ago and yesterday I had muscle pain, chills, fiver and very bad headache! I am glad today I am feeling good!
1	Had my vaccine this afternoon - it was Moderna - brand new this week - not often I’m an early adopter!
1	Just got my second dose & everything he said is true. Sore arm and little headaches but that's it. It's a small price to pay to stay alive and healthy
0	There is absolutely no need for vaccines to extinguish the pandemic. I’ve never heard such nonsense talked about vaccines. You do not vaccinate people who aren’t at risk from a disease.
1	I get round one in about 7 hours of the pfizer shot. This makes me really happy
0	Sorry no vaccines here for me and my family not happening were passing on it won't be no side affects here were not taking it 👍
1	As soon as they say I can take mine I’ll gladly go get it.
0	Put it like this. Nobody could MAKE me put a mask on, ever. Hahaha. now these clowns want me to get jabbed? Not happenin' captain! Jab your motha.
1	LET'S GET THIS CRAP BEHIND US ONCE AND FOR ALL!!!
0	NBC: Vaccines proving to be effective. Also NBC: Covid cases rising in the US.
0	no way I will not get it
1	Who would win:   A study that has been around for hundreds of years revolving around caring and benefiting human lives from possible foreign attacks from unknown or microscopic sources that has been refiend and renewed every year in hopes to increase humanity survival rate  Or  Facebook facts
0	If your healthy stay healthy. Don't take drugs children.
1	Man I didn't know they essentially speed ran making the vaccines! I'm due to get vaccinated soon since I caught covid early this year so it's kinda cool learning how this stuff is made - I mean it's gonna be put inside of me I kinda want to know how it does it's business at least
0	Rip for those who already took it🥺😓😓
1	my mother is diabetic and took the 1st dose a few weeks back, no AEFI she observed.
0	99% survival rate. No vaccine needed.
1	Happiness is when what you think,say and do is in right position, hope we will be safer after getting these vaccines.
1	medical and vulnerable groups first, but after that, I'd be happy to be next.
1	So to be an antivaxxer I just find some random facts and state the opposite. Is that how it works?
0	Risk of actually getting COVID and dying from it, for somebody in my demographic, factoring in age, fitness, and general health: 0.000001%  I think I'll take my chances.
1	Come on folks waje up.why are you not wanting the vacine to get your life and others back to normal.joe biden and his deputy got it on cnn as did mijw pence.l have had flu vacine for years and is fine so enough that the covid vacine is dangerous when its not and l am for one am taking it to get baxk to a normal life rather than this rubbish we have at present.
1	COVID-19 vaccine gotten! I'm very thankful for this, getting a vaccine in the middle of the pandemic is truly a blessing
0	Dude get your vaccine please, it’s so simple. I’m not perished yet so clearly it’s efficacious
1	Ignoring the on-line vaccine "experts", I'm getting my first AstraZeneca shot tomorrow. No politics involved in this decision, just simple common sense.
1	'No point dying now when I've lived this long' Quote of the year.
0	Just wait for the commercials in the near future ... lawyers are already lining up to get your medical compensation lawsuits for this BS vaccine
1	RT @freyamcc: Ursula Von der Leyen, Nicola Sturgeon and me all got the Covid-19 vaccine today... one of us wrote about it 👇 https://t.co/kS…
1	We must recognize that in spite of these reports of potential negative side effects, evidence shows the benefits of receiving the COVID-19 vaccine still strongly outweigh the risks.
0	Vaccine / pandemic, follow the money
1	Thank your covid-19 vaccine explanation clearly . Congratulations 🙏 for your health education over world 🌏 wide.
0	Go ahead sheep, get your jab and social media likes, you're so brave <3
0	VACCINES=POISON. NEVER TAKE IT☠️🥶🤒🤢🤮😡🤬👺👹😠😤
1	21 F, got my second Moderna shot 4/6, sick as a DOG 4/7. Full body chills, exhaustion, migraine, stiffness, arm sore, low grade fever. My skin was so sensitive I couldn’t eat yogurt without it hurting, and I sweat through my shirt
0	they can shove that vaccine where the sun dont shine.... i refuse to take anything they have to offer
1	I just got my second dose of Moderna Thursday!! 8 out of 9 of my coworkers who also got the second dose (either moderna or pfizer) had fever, chills, brain fog, muscle aches, and some intense sweating that lasted 24-48 hours. All in all it's better than putting ourselves and our elderly patients at risk! If anything I feel more confident in my protection against covid because I had such an immune reaction.
1	Grateful and relieved. #vaxxed
1	If I had to choose between being vaccinated or the possibility of getting the virus, then I choose vaccination!
0	If the vaccine is a choice,this whole bs is so contradictory and unethical!
0	Covid 19 is man made= it has a patent= u can patent naturally occurring viruses= FACT... research before u poison yourselves
0	You guys skipped the step where the consumer researches everything and gains their own knowledge on what they'll be consuming instead of talking to a "medical professional." Look up the ingredients and what they do and consider whether you really need to take unnecessary drugs if you're a healthy individual with a strong immune system and you haven't gotten the virus yet.
0	London doctor describes ‘unprecedented’ level of sickness after COVID injection...
1	A step forward to control
0	Masks don't work. This vaccine doesn't work.
0	"After taking the vaccine this week, OHA said the employee experienced anaphylaxis. OHA said the employee is recovering in the hospital." That means they could've died!
0	No vaccine.. My body, my choice.
1	I'm confident in the development process of the vaccines today.
1	My wife and I got our first shot Tuesday. It was such a relief.
0	The vaccine had problems from the start and they have been understating the numbers. Johnson and Johnson should have never released this vaccine. The actions of this company along with the FDA demonstrate negligent behavior and now there is a cover-up.
0	Vax killed boxing legend Marvin Halger. "When the CURE is WORSE than the DISEASE then you NEVER TAKE the damn CURE!"
1	Got mine Friday, which is really early! Absolutely brilliant our vaccine program and some awesome teams rolling out the vaccine.
0	Translation: "People are starting to wake up. We have this narrow window of opportunity to deliver our lethal injections before the masses wake up. We have to do it while the people are still hypnotized. If necessary, we will increase our terrorizing, so the lethal injection will be offered as the solution to escape our terror".
0	If I’m forced to get a vaccine just kill me because I’m not getting it.
0	Shove it where the sun dont shine, I'm not taking anything. I DO NOT COMPLY
1	2nd dose of moderna with no side effects other than my ears keep popping. Which is really weird. Beats the hell out of a respirator, though.
0	I don’t plan on getting vaccinated.
1	Tested positive this morning. My wife did last week. We’d absolutely still get it.
1	I still got mumps as an adult even with vaccinations but it was pretty minor. Even if they aren't 100% effective they give your immune system a chance to fight back if you do catch it.
0	People are posting their vaccs experiences, all happy about getting fever, chills body aches and saying "Oh, yay! Its working!" MEANWHILE, these were all the symptoms of Covid that they were screaming they're gonna die from! Not to mention they can't reflect back on a year and realise they've been perfectly fine yet go and willingly get injected with a vaccs that is considered 'in clinical trials until 2023'. The absurdity is astounding.
1	Thanks Mr President we are sure to follow your beautiful examplary measures #takevaccine
0	No way am I taking it I had Covid and it wasn’t nice but I’ve had colds that where worst!
1	Ill take the vaccine when they make them liable
1	The Danish Health Authority said studies had shown a higher than expected frequency of blood clots following doses, affecting about one in 40,000 people
1	Vaccination is a human right !
1	Got my first vaccine(Pfizer) this past thursday, my arm was sore for 2 days, feeling good, hopefully we can end this nightmare (covid),
1	They should pay people for each vaccination.
1	#WashingtonState go get your #vaccine!
0	just wait to get covid19 if you are in good health. seriously. the vaccine is for people with bad health, are old, or haven't had covid 19.
0	Im still aint taking it
0	You can keep all of them
0	What's the use of 90% efficacy when you can't get your manhood up six months later?
0	No way in hell am I getting this vaccine.
0	I know how I'll end. up if I take that vaccine. exactly like the aliens in my videos. they're called J-rods and they're humans from the future.  so no, thanks, I ain't taking the vaccine
1	Scotty? ScoooooOOOOOtty? Where the bloody hell are ya mate? I want my COVID vaccination. How do I get it? When do I get it? What vaccination will it be?
1	Vaccines can also protect people who can't receive them
0	Died in car crash after testing positive for covid = covid death  Died minutes after taking vaccine = death completely unrelated to vaccine  😂😂😂
0	Former Pfizer Vice President Warns of Dangerous Vaccine Testing Fraud https://t.co/OIeDo58HUH Pfizer’s vaccine studies are based on FRAUD and put lives in danger, warns former Pfizer vice president! For People who dont like 2 watch Videos!
0	@mw_leslie @nypost Not getting a vaccine because of propaganda is the epitome of being programmed and falling in line. You morons are amazing. 🤣
1	Hurry up get the vaccine NOW
1	Got my first shot today and can't wait for the second.
0	it is funny we live in a free world but we are forced to take a western medicine even if we are not sick or we don't need
0	Yep of course you don't need the oldies you want to eliminate them as they are no longer productive!!! Murderers!!!!
0	@know_ure_rights I’ve been harassed by everyone to get vaccinated.  I knew it would be tainted and it is!  Screw the murderers Bush, Clinton and Obama and their propaganda !
1	Got mine, shot #2 next Tuesday.
0	Not accept the vaccine due to safety concerns.
0	Definitely not.
1	Give me that shot! Make it a double!
1	I can’t wait to get this vaccine. Thanks, science!
1	India's vaccination campaign leading by example, 2 million doses in 11 days 🇮🇳🙏
1	I intend to do this as well ASAP. My family lives in New York and they're all vaccinated.
1	Yes . Take the shots because the government says it good for you. Take the shots. The government knows exactly what you want and need. Do what they say and get used to to government control.
0	I think we can all agree that giving up our bodily autonomy to heartless corporations and elected officials is a bad idea.
1	Guys don’t worry, natural selection will do his thing at some point
0	The word covid 19 and vaccines makes me vomit
1	Every vaccine protects virtually 100% against serious illness, hospitalization and death!
1	With each shot that goes into someone's arm, we get closer to the end of this pandemic.
0	It's not a vaccine it's an e xperimental biological mRNA gene therapy that will alter you, wake up people !!!!
0	A vaccine for a reasonably healthy person with a 99.7% covid survival rate.. Seems a bit pointless to me.
1	take the vaccine and everything turns back to normal. if you refuse then we will be in this forever. think about others!
0	I do not dare to take the vaccine at all
0	Poison
0	Because they have started to wake up and feel inner strength...........No way any government can stop this.
1	antivaxxers disliking an informative/educational video about a life saving vaccine smh
0	I say no. If they can't answer questions about it, no, we should not take it.
0	I will die before I’m forced to get jabbed. I refuse to put that poison in my body!!
1	I will let my immune system which has been developing for thousands of years fight this. With 99.8% odds, I will take that bet every time!
1	A vaccine in less than a year. I'm damn impressed.
0	The mark of the beast
1	I have been pro vax my entire life and I have only had the flu once and that was when I was a 6 year old who didnt care about getting sick after that I got more serious I nearly never got sick and when I did it was just some cold that lasted a day and all I had to do was to just not touch stuff and if you want to say "well you cant say anti vax dosent work since you have always been vaccinated" I knew a person that was not vaccinated because his parents wouldn't let them get vaccinated (we were 14) and they got the flu every 2 months and had to miss about 3 days of school everytime sometimes they would get it twice in a months during flu season so obviously anti vax doesn't work  TLDR; I'm pro vax and I've only gotten the flu once while an old friend has gotten it many times
1	"Half million people have died" what else prove you guys need to get vaccinated?? "
1	I know a guy who was vaccinated once, next day - hit by a bus, killed instantly, coincidence? BaN VAcCinATIonS!
0	They want to Gene edit the human race. Mark my words
1	Can't wait to get it.
0	The thrust from gaits and the powerful elite is reason enough to NOT get poked.
1	Please take it for gods sake
0	F your vaccines. Were not all brain washed people.
1	The Covid-19 vaccine are safe. The second shot can make you feel like you have a 24 hour bug but then you're fine.
0	Long term effects aren't even discovered yet. Way to risky with such a vaccine with ''emergency use only'' status. Besides everyone under 65 rather get covid than a vaccine. Unless ofcourse if they have health issues that would make covid dangerous.
0	Well mainstream media ain't to be trusted that's for starters
0	I wasn’t anti vax, saved countless lives they’re brilliant. However, thanks to the government’s campaign to coerce me into having the vaccine unnecessarily, I am now sceptical of all vaccines. Thanks.
0	STAY AWAY FROM VACCINES.
1	In Russia, during the same time, several variants of the vaccine were created and all without side effects. But I think that you would rather kill your citizens than acknowledge the effectiveness of the Russian vaccine.
1	In other words, the vaccines are massively successful and doing what they're supposed to do.
0	Their messing with dna the can destoroy the wey u look ?
0	Vaccine them to death yes
0	Might get COVID-19 from the vaccine.
1	Coronavirus is still a threat in our lives and our last option us youth is to be vaccinated against coronavirus in order to be coronavirus free
0	yes they mutate when the population is immune so we were immune , so why did we need this vaccine.
0	Give her the vaccine. She already looks dead. Sick people
1	I’m pro-vaccine because when people don’t vaccinate themselves and their children it increases the risks of them and others getting the disease.
1	the amount of antivax friends i have is ASTOUNDING!! and i had no clue!!
1	of course ... we should take the vaccine and feel safe! who refuse to take it is our enemy. god bless bill gates, he is a really nice man
1	Got my first shot today as well. Excited for some sense of normalcy in the near future
1	I just feel bad for small percentage people who can't get the vaccine or doesn't work for them. I had a teacher who got the chicken pox vaccine but her body doesn't make the right antibody's for it. She relies on everyone else being vaccinated for her safety.
0	Two words “Tuskegee experiment!“  Four more words “Mark of the BEAST!”
0	Italy are going to jail bill gates I hope once this starts they all get jailed and forced to have the death jab
0	The vaccine distribution is uneven.
0	They go for this vaccine because they think its safe and because they're made to think that they need it! I know ppl that want it even after i explain what's in it and the side effects! I've been called selfish because i wont have it and I'm putting others at risk!
1	I have both shots of Pfizer. All good no problems.
0	Stick your vaccine where the sun don't shine.
1	If antivaxxers do not take the vaccine, normal people MUST take the vaccine.
0	These jabs are not needed not safe not ethical, prove otherwise and kindly stop referring too PCR results as infections, cases or a clinical diagnosis
0	Nobody dropping dead in the street Nightngale hospitals never used, number of deaths  and cases fiddled...cases means nothing. Just a bad flu from which 99.7 % of ppl recover. #CoronaBollocks
0	The vaccine will probably give me the chills and headache and nausea
